"","ID","Title","country","BLFamilyLatin","common_name","subject.type","Age.Class","toxicant.specific","toxicant.group","sample.type","sample.size","exposed","BodyMass.Value","Diet.Inv","Diet.Scav","concentration","concentration.level.estimate.type","Detection.limit..if.reported.","unit.of.measure","sublethal.effects.assessed.","sublethal.specific","sublethal.type"
"1042",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","oxychlordane","organochlorine insecticides","blood",5,NA,759.95,10,0,26,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1043",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","heptachlor epoxide (trans)","organochlorine insecticides","blood",5,NA,759.95,10,0,31,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1044",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","MC-2","organochlorine insecticides","blood",5,NA,759.95,10,0,3.5,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1045",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","MC-5","organochlorine insecticides","blood",5,NA,759.95,10,0,6.2,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1046",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","trans-nonachlor","organochlorine insecticides","blood",5,NA,759.95,10,0,3.3,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1047",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","cis-nonachlor","organochlorine insecticides","blood",5,NA,759.95,10,0,2.4,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1048",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","mirex","organochlorine insecticides","blood",5,NA,759.95,10,0,18,"geometric mean","3","ug/kg (ppb)","no","none","none"
"1049",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","Total PCBs","PCBs","blood",5,NA,759.95,10,0,300,"geometric mean","3","ug/kg (ppb)","no","none","none"
"1050",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","DDE","organochlorine insecticides","blood",41,NA,759.95,10,0,220,"geometric mean","3","ug/kg (ppb)","no","none","none"
"1051",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","DDT","organochlorine insecticides","blood",31,NA,759.95,10,0,4.9,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1052",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","DDD","organochlorine insecticides","blood",13,NA,759.95,10,0,3.5,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1053",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","b-HCH","organochlorine insecticides","blood",34,NA,759.95,10,0,2.6,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1054",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","oxychlordane","organochlorine insecticides","blood",37,NA,759.95,10,0,18,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1055",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","heptachlor epoxide (trans)","organochlorine insecticides","blood",40,NA,759.95,10,0,17,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1056",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","MC-2","organochlorine insecticides","blood",19,NA,759.95,10,0,2.8,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1057",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","MC-5","organochlorine insecticides","blood",22,NA,759.95,10,0,4.8,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1058",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","trans-nonachlor","organochlorine insecticides","blood",34,NA,759.95,10,0,3.2,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1059",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","cis-nonachlor","organochlorine insecticides","blood",17,NA,759.95,10,0,2.4,"geometric mean","1","ug/kg (ppb)","no","none","none"
"1060",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","mirex","organochlorine insecticides","blood",39,NA,759.95,10,0,10,"geometric mean","3","ug/kg (ppb)","no","none","none"
"1061",152,"Organochlorine compounds in th","Greenland","Falconidae","Peregrine Falcon","wild","adult","Total PCBs","PCBs","blood",40,NA,759.95,10,0,130,"geometric mean","3","ug/kg (ppb)","no","none","none"
"1062",152,"Organochlorine compounds in th","Greenland","Falconidae","Gyr Falcon","wild","unknown/mixed","DDE","organochlorine insecticides","blood",4,3,1431.72,0,0,NA,NA,"3","ug/kg (ppb)","no","none","none"
"1063",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","adult","Pb","heavy metals","liver",1,NA,4247.97,0,10,0.153,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1064",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","adult","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.265,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1065",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","adult","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.018,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1066",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Pb","heavy metals","liver",1,NA,4247.97,0,10,0.486,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1067",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.012,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1068",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Hg","heavy metals","liver",1,NA,4247.97,0,10,NA,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1069",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Pb","heavy metals","kidney",1,NA,4247.97,0,10,0.394,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1070",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Cd","heavy metals","kidney",1,NA,4247.97,0,10,0.004,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1071",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Hg","heavy metals","kidney",1,NA,4247.97,0,10,0.009,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1072",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Pb","heavy metals","liver",1,NA,4247.97,0,10,0.285,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1073",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.078,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1074",153,"Lead poisoning and heavy metal","Germany","Accipitridae","Golden Eagle","wild","immature","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.057,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1075",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","wild","adult","Pb","heavy metals","liver",1,NA,4247.97,0,10,0.41,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1076",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","wild","adult","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.059,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1077",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","wild","adult","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.01,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1078",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","wild","adult","Pb","heavy metals","kidney",1,NA,4247.97,0,10,0.685,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1079",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","wild","adult","Cd","heavy metals","kidney",1,NA,4247.97,0,10,0.236,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1080",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","wild","adult","Hg","heavy metals","kidney",1,NA,4247.97,0,10,0.014,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1081",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Pb","heavy metals","liver",1,NA,4247.97,0,10,59.49,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1082",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.039,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1083",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.02,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1084",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Pb","heavy metals","kidney",1,NA,4247.97,0,10,12.78,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1085",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Cd","heavy metals","kidney",1,NA,4247.97,0,10,0.193,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1086",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Hg","heavy metals","kidney",1,NA,4247.97,0,10,0.021,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1087",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Pb","heavy metals","liver",1,NA,4247.97,0,10,0.366,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1088",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.036,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1089",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.014,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1090",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Pb","heavy metals","kidney",1,NA,4247.97,0,10,0.086,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1091",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Cd","heavy metals","kidney",1,NA,4247.97,0,10,0.097,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1092",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","wild","unknown/mixed","Hg","heavy metals","kidney",1,NA,4247.97,0,10,NA,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1093",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","rehab","unknown/mixed","Pb","heavy metals","liver",1,NA,4247.97,0,10,6.674,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1094",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","rehab","unknown/mixed","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.05,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1095",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","rehab","unknown/mixed","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.024,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1096",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","rehab","unknown/mixed","Pb","heavy metals","kidney",1,NA,4247.97,0,10,1.492,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1097",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","rehab","unknown/mixed","Cd","heavy metals","kidney",1,NA,4247.97,0,10,0.197,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1098",153,"Lead poisoning and heavy metal","Switzerland","Accipitridae","Golden Eagle","rehab","unknown/mixed","Hg","heavy metals","kidney",1,NA,4247.97,0,10,0.039,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1099",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","captive","adult","Pb","heavy metals","liver",1,NA,4247.97,0,10,0.093,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1100",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","captive","adult","Cd","heavy metals","liver",1,NA,4247.97,0,10,0.026,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1101",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","captive","adult","Hg","heavy metals","liver",1,NA,4247.97,0,10,0.018,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1102",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","captive","adult","Pb","heavy metals","kidney",1,NA,4247.97,0,10,0.066,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1103",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","captive","adult","Cd","heavy metals","kidney",1,NA,4247.97,0,10,0.064,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1104",153,"Lead poisoning and heavy metal","Austria","Accipitridae","Golden Eagle","captive","adult","Hg","heavy metals","kidney",1,NA,4247.97,0,10,0.02,"n=1",NA,"mg/kg (ppm)","no","none","none"
"1105",154,"Impacts of climate and feeding","Norway","Strigidae","Tawny Owl","wild","egg(s)","PCB","PCBs","egg(s)",60,NA,472.46,10,0,4.07,"arithmetic mean",NA,"µg/g","no","none","none"
"1106",154,"Impacts of climate and feeding","Norway","Strigidae","Tawny Owl","wild","egg(s)","p,p'-DDE","organochlorine insecticides","egg(s)",60,NA,472.46,10,0,3.63,"arithmetic mean",NA,"µg/g","no","none","none"
"1107",154,"Impacts of climate and feeding","Norway","Strigidae","Tawny Owl","wild","egg(s)","PBDE (polybrominated
diphenylether)","flame retardants","egg(s)",60,NA,472.46,10,0,0.25,"arithmetic mean",NA,"µg/g","no","none","none"
"1108",154,"Impacts of climate and feeding","Norway","Strigidae","Tawny Owl","wild","egg(s)","PCB","PCBs","egg(s)",71,NA,472.46,10,0,1.09,"arithmetic mean",NA,"µg/g","no","none","none"
"1109",154,"Impacts of climate and feeding","Norway","Strigidae","Tawny Owl","wild","egg(s)","p,p'-DDE","organochlorine insecticides","egg(s)",71,NA,472.46,10,0,1.58,"arithmetic mean",NA,"µg/g","no","none","none"
"1110",154,"Impacts of climate and feeding","Norway","Strigidae","Tawny Owl","wild","egg(s)","PBDE (polybrominated
diphenylether)","flame retardants","egg(s)",71,NA,472.46,10,0,0.08,"arithmetic mean",NA,"µg/g","no","none","none"
"1111",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Griffon Vulture","wild","unknown/mixed","Pb","heavy metals","feathers - rachis only (primaries)",20,1,7435.99,0,100,0.191,"geometric mean","0.127","µg/g","no","none","none"
"1112",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Cinereous Vulture","wild","unknown/mixed","Pb","heavy metals","feathers - rachis only (primaries)",3,0,9320.55,0,100,0.09,"geometric mean","0.127","µg/g","no","none","none"
"1113",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Black Kite","wild","unknown/mixed","Pb","heavy metals","feathers - rachis only (primaries)",9,0,734.1,0,70,0.095,"geometric mean","0.127","µg/g","no","none","none"
"1114",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Red Kite","wild","unknown/mixed","Pb","heavy metals","feathers - rachis only (primaries)",10,0,1071.77,0,70,NA,"geometric mean","0.127","µg/g","no","none","none"
"1115",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Griffon Vulture","wild","unknown/mixed","Pb","heavy metals","feathers - barbs only (primaries)",20,12,7435.99,0,100,1.905,"geometric mean","0.127","µg/g","no","none","none"
"1116",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Cinereous Vulture","wild","unknown/mixed","Pb","heavy metals","feathers - barbs only (primaries)",3,1,9320.55,0,100,0.52,"geometric mean","0.127","µg/g","no","none","none"
"1117",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Black Kite","wild","unknown/mixed","Pb","heavy metals","feathers - barbs only (primaries)",9,3,734.1,0,70,0.793,"geometric mean","0.127","µg/g","no","none","none"
"1118",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Red Kite","wild","unknown/mixed","Pb","heavy metals","feathers - barbs only (primaries)",10,1,1071.77,0,70,0.297,"geometric mean","0.127","µg/g","no","none","none"
"1119",155,"Using Pb-Al ratios to discrimi","Spain","Accipitridae","Griffon Vulture","wild","unknown/mixed","Pb","heavy metals","bone",20,10,7435.99,0,100,10.98,"geometric mean","5.40E-02","µg/g","no","none","none"
