"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value"
"1167",157,"Changes in contaminant levels","1998",NA,"United States of America","Osprey","Pandion haliaetus","wild","Sum of TCDD-Eqs","organochlorine insecticides","egg(s)","Delaware Bay",6,NA,NA,"egg(s)","unknown/mixed","geometric mean","93.88",NA,NA,NA,NA,"ppt","wet","no","none","none","N. America",1483.2
"1168",157,"Changes in contaminant levels","1998",NA,"United States of America","Osprey","Pandion haliaetus","wild","Sum of TCDD-Eqs","organochlorine insecticides","egg(s)","Maurice River",5,NA,NA,"egg(s)","unknown/mixed","geometric mean","109.14",NA,NA,NA,NA,"ppt","wet","no","none","none","N. America",1483.2
"1169",157,"Changes in contaminant levels","1998",NA,"United States of America","Osprey","Pandion haliaetus","wild","Sum of TCDD-Eqs","organochlorine insecticides","egg(s)","Atlantic Coast",6,NA,NA,"egg(s)","unknown/mixed","geometric mean","75.53",NA,NA,NA,NA,"ppt","wet","no","none","none","N. America",1483.2
"1170",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","Georgian Bay",15,NA,NA,"nestling","unknown/mixed",NA,"99.8",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1171",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","Kawartha Lakes",12,NA,NA,"nestling","unknown/mixed",NA,"33",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1172",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","Ogoki Reservoir",4,NA,NA,"nestling","unknown/mixed",NA,"6.9",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1173",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","St. Lawrence River",4,NA,NA,"nestling","unknown/mixed",NA,"74.900000000000006",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1174",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","St. Marys River",17,NA,NA,"nestling","unknown/mixed",NA,"59.9",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1175",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","Emily Creek",7,NA,NA,"nestling","unknown/mixed",NA,"84.7",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1176",158,"PCB accumulation in osprey exp","1991","1993","Canada","Osprey","Pandion haliaetus","wild","Sum of PCBs","PCBs","blood plasma","Sturgeon Lake",18,NA,NA,"nestling","unknown/mixed",NA,"248.7",NA,NA,NA,NA,"ng/kg","wet","no","none","none","N. America",1483.2
"1177",159,"PCBs in the eggs of Eurasian k","1999","2005","Italy","Common Kestrel","Falco tinnunculus","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","egg(s)",NA,27,NA,NA,NA,"unknown/mixed","arithmetic mean","15.46",NA,"3.86(SE)","ND","84.46","μg/g","wet","no","none","none","Europe",183.21
"1178",159,"PCBs in the eggs of Eurasian k","1999","2006","Italy","Common Kestrel","Falco tinnunculus","wild","DDE","organochlorine insecticides","egg(s)",NA,27,NA,NA,NA,"unknown/mixed","arithmetic mean","395.91",NA,"118.48 (SE)","16.18","2312.84","μg/g","wet","no","none","none","Europe",183.21
"1179",159,"PCBs in the eggs of Eurasian k","1999","2007","Italy","Common Kestrel","Falco tinnunculus","wild","HEOD","organochlorine insecticides","egg(s)",NA,27,NA,NA,NA,"unknown/mixed","arithmetic mean","27.55",NA,"3.37(SE)","ND","64.5","μg/g","wet","no","none","none","Europe",183.21
"1180",159,"PCBs in the eggs of Eurasian k","1999","2008","Italy","Common Kestrel","Falco tinnunculus","wild","TDE","organochlorine insecticides","egg(s)",NA,27,NA,NA,NA,"unknown/mixed","arithmetic mean","12.33",NA,NA,"ND","12.33","μg/g","wet","no","none","none","Europe",183.21
"1181",159,"PCBs in the eggs of Eurasian k","1999","2009","Italy","Common Kestrel","Falco tinnunculus","wild","Sum of PCBs","PCBs","egg(s)",NA,27,NA,NA,NA,"unknown/mixed",NA,"1967.62",NA,"514.42 (SE)","0.25","8879.33","μg/g","wet","no","none","none","Europe",183.21
"1182",160,"Organochlorine contamination i","1990","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","blood plasma","Lake Erie",30,NA,NA,"nestling","unknown/mixed","geometric mean","0.1295",NA,NA,"9.9000000000000008E-3","0.32600000000000001","mg/kg","wet","yes","Productivity","Nesting Success","N. America",4700.58
"1183",160,"Organochlorine contamination i","1990","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","blood plasma","Lake Erie",30,NA,NA,"nestling","unknown/mixed","geometric mean","2.24E-2",NA,NA,"3.5999999999999999E-3","0.1394","mg/kg","wet","yes","Productivity","Nesting Success","N. America",4700.58
"1184",160,"Organochlorine contamination i","1990","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDT","organochlorine insecticides","blood plasma","Lake Erie",30,NA,NA,"nestling","unknown/mixed","geometric mean","6.0000000000000001E-3",NA,NA,"ND","2E-3","mg/kg","wet","yes","Productivity","Nesting Success","N. America",4700.58
"1185",160,"Organochlorine contamination i","1990","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","blood plasma","Lake Erie",30,NA,NA,"nestling","unknown/mixed","geometric mean","8.2000000000000007E-3",NA,NA,"1.6000000000000001E-3","5.8999999999999997E-2","mg/kg","wet","yes","Productivity","Nesting Success","N. America",4700.58
"1186",160,"Organochlorine contamination i","1990","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","blood plasma","Lake Erie",30,NA,NA,"nestling","unknown/mixed","geometric mean","3.0000000000000001E-3",NA,NA,"4.0000000000000002E-4","1.0999999999999999E-2","mg/kg","wet","yes","Productivity","Nesting Success","N. America",4700.58
"1187",160,"Organochlorine contamination i","1990","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","blood plasma","Lake Erie",30,NA,NA,"nestling","unknown/mixed","geometric mean","5.9999999999999995E-4",NA,NA,"1E-4","2.8E-3","mg/kg","wet","yes","Productivity","Nesting Success","N. America",4700.58
"1188",160,"Organochlorine contamination i","1994",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","blood plasma","Lake Huron",1,NA,NA,"nestling","unknown/mixed","geometric mean","9.1899999999999996E-2",NA,NA,NA,NA,"mg/kg","wet","no","none","none","N. America",4700.58
"1189",160,"Organochlorine contamination i","1994",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","blood plasma","Lake Huron",1,NA,NA,"nestling","unknown/mixed","geometric mean","6.25E-2",NA,NA,NA,NA,"mg/kg","wet","no","none","none","N. America",4700.58
"1190",160,"Organochlorine contamination i","1994",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDT","organochlorine insecticides","blood plasma","Lake Huron",1,NA,NA,"nestling","unknown/mixed","geometric mean","4.5999999999999999E-2",NA,NA,NA,NA,"mg/kg","wet","no","none","none","N. America",4700.58
"1191",160,"Organochlorine contamination i","1994",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","blood plasma","Lake Huron",1,NA,NA,"nestling","unknown/mixed","geometric mean","4.3799999999999999E-2",NA,NA,NA,NA,"mg/kg","wet","no","none","none","N. America",4700.58
"1192",160,"Organochlorine contamination i","1994",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","blood plasma","Lake Huron",1,NA,NA,"nestling","unknown/mixed","geometric mean","7.0000000000000001E-3",NA,NA,NA,NA,"mg/kg","wet","no","none","none","N. America",4700.58
"1193",160,"Organochlorine contamination i","1994",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","blood plasma","Lake Huron",1,NA,NA,"nestling","unknown/mixed","geometric mean","1.8E-3",NA,NA,NA,NA,"mg/kg","wet","no","none","none","N. America",4700.58
"1194",160,"Organochlorine contamination i","1993",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","blood plasma","Lake Nipigon",7,NA,NA,"nestling","unknown/mixed","geometric mean","4.7100000000000003E-2",NA,NA,"2.1000000000000001E-2","0.19719999999999999","mg/kg","wet","no","none","none","N. America",4700.58
"1195",160,"Organochlorine contamination i","1993",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","blood plasma","Lake Nipigon",7,NA,NA,"nestling","unknown/mixed","geometric mean","2.3900000000000001E-2",NA,NA,"1.26E-2","8.5000000000000006E-2","mg/kg","wet","no","none","none","N. America",4700.58
"1196",160,"Organochlorine contamination i","1993",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDT","organochlorine insecticides","blood plasma","Lake Nipigon",7,NA,NA,"nestling","unknown/mixed","geometric mean","2.3999999999999998E-3",NA,NA,"7.9000000000000008E-3","5.9999999999999995E-4","mg/kg","wet","no","none","none","N. America",4700.58
"1197",160,"Organochlorine contamination i","1993",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","blood plasma","Lake Nipigon",7,NA,NA,"nestling","unknown/mixed","geometric mean","9.4999999999999998E-3",NA,NA,"5.4999999999999997E-3","1.7500000000000002E-2","mg/kg","wet","no","none","none","N. America",4700.58
"1198",160,"Organochlorine contamination i","1993",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","blood plasma","Lake Nipigon",7,NA,NA,"nestling","unknown/mixed","geometric mean","3.0999999999999999E-3",NA,NA,"1.6000000000000001E-3","5.4999999999999997E-3","mg/kg","wet","no","none","none","N. America",4700.58
"1199",160,"Organochlorine contamination i","1993",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","blood plasma","Lake Nipigon",7,NA,NA,"nestling","unknown/mixed","geometric mean","4.0000000000000002E-4",NA,NA,"1E-4","3.8999999999999998E-3","mg/kg","wet","no","none","none","N. America",4700.58
"1200",160,"Organochlorine contamination i","1992","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","blood plasma","Lake Superior",11,NA,NA,"nestling","unknown/mixed","geometric mean","9.4299999999999995E-2",NA,NA,"3.5900000000000001E-2","0.28949999999999998","mg/kg","wet","no","none","none","N. America",4700.58
"1201",160,"Organochlorine contamination i","1992","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","blood plasma","Lake Superior",11,NA,NA,"nestling","unknown/mixed","geometric mean","2.8000000000000001E-2",NA,NA,"7.6E-3","0.1484","mg/kg","wet","no","none","none","N. America",4700.58
"1202",160,"Organochlorine contamination i","1992","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDT","organochlorine insecticides","blood plasma","Lake Superior",11,NA,NA,"nestling","unknown/mixed","geometric mean","5.5999999999999999E-3",NA,NA,"1.7100000000000001E-2","1.6000000000000001E-3","mg/kg","wet","no","none","none","N. America",4700.58
"1203",160,"Organochlorine contamination i","1992","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","blood plasma","Lake Superior",11,NA,NA,"nestling","unknown/mixed","geometric mean","0.02",NA,NA,"7.7000000000000002E-3","5.0500000000000003E-2","mg/kg","wet","no","none","none","N. America",4700.58
"1204",160,"Organochlorine contamination i","1992","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","blood plasma","Lake Superior",11,NA,NA,"nestling","unknown/mixed","geometric mean","5.1000000000000004E-3",NA,NA,"2.8999999999999998E-3","1.15E-2","mg/kg","wet","no","none","none","N. America",4700.58
"1205",160,"Organochlorine contamination i","1992","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","blood plasma","Lake Superior",11,NA,NA,"nestling","unknown/mixed","geometric mean","1.1999999999999999E-3",NA,NA,"5.0000000000000001E-4","6.6E-3","mg/kg","wet","no","none","none","N. America",4700.58
"1206",160,"Organochlorine contamination i","1992",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","blood plasma","Lake of the Woods",2,NA,NA,"nestling","unknown/mixed","geometric mean","0.14979999999999999",NA,NA,"0.11459999999999999","0.19570000000000001","mg/kg","wet","no","none","none","N. America",4700.58
"1207",160,"Organochlorine contamination i","1992",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","blood plasma","Lake of the Woods",2,NA,NA,"nestling","unknown/mixed","geometric mean","5.3999999999999999E-2",NA,NA,"4.0099999999999997E-2","7.2599999999999998E-2","mg/kg","wet","no","none","none","N. America",4700.58
"1208",160,"Organochlorine contamination i","1992",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDT","organochlorine insecticides","blood plasma","Lake of the Woods",2,NA,NA,"nestling","unknown/mixed","geometric mean","1E-4",NA,NA,"ND","1E-4","mg/kg","wet","no","none","none","N. America",4700.58
"1209",160,"Organochlorine contamination i","1992",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","blood plasma","Lake of the Woods",2,NA,NA,"nestling","unknown/mixed","geometric mean","8.5000000000000006E-3",NA,NA,"6.0000000000000001E-3","1.2200000000000001E-2","mg/kg","wet","no","none","none","N. America",4700.58
"1210",160,"Organochlorine contamination i","1992",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","blood plasma","Lake of the Woods",2,NA,NA,"nestling","unknown/mixed","geometric mean","3.0999999999999999E-3",NA,NA,"2.5999999999999999E-3","3.7000000000000002E-3","mg/kg","wet","no","none","none","N. America",4700.58
"1211",160,"Organochlorine contamination i","1992",NA,"Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","blood plasma","Lake of the Woods",2,NA,NA,"nestling","unknown/mixed","geometric mean","3.8E-3",NA,NA,"2E-3","7.1000000000000004E-3","mg/kg","wet","no","none","none","N. America",4700.58
"1212",160,"Organochlorine contamination i","1974","1980","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","84",NA,NA,"63.1","139.4","mg/kg","wet","no","none","none","N. America",4700.58
"1213",160,"Organochlorine contamination i","1974","1980","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","24.4",NA,NA,"13.8","35.799999999999997","mg/kg","wet","no","none","none","N. America",4700.58
"1214",160,"Organochlorine contamination i","1974","1980","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","0.64",NA,NA,"1.7","0.2",NA,"wet","no","none","none","N. America",4700.58
"1215",160,"Organochlorine contamination i","1974","1980","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","1.28",NA,NA,"0.6","2.5","mg/kg","wet","no","none","none","N. America",4700.58
"1216",160,"Organochlorine contamination i","1974","1980","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","0.31",NA,NA,"0.1","0.5","mg/kg","wet","no","none","none","N. America",4700.58
"1217",160,"Organochlorine contamination i","1989","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","26.4",NA,NA,"11.7","43.7","mg/kg","wet","no","none","none","N. America",4700.58
"1218",160,"Organochlorine contamination i","1989","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","DDE","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","10.8",NA,NA,"2.7","22.2","mg/kg","wet","no","none","none","N. America",4700.58
"1219",160,"Organochlorine contamination i","1989","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Chlordane","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","0.16",NA,NA,"0.1","0.2","mg/kg","wet","no","none","none","N. America",4700.58
"1220",160,"Organochlorine contamination i","1989","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Dieldrin","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","0.49",NA,NA,"0.1","1.2","mg/kg","wet","no","none","none","N. America",4700.58
"1221",160,"Organochlorine contamination i","1989","1994","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of Mirex","organochlorine insecticides","egg(s)","Lake Erie",6,NA,NA,NA,"unknown/mixed","arithmetic mean","0.45",NA,NA,"0.1","1","mg/kg","wet","no","none","none","N. America",4700.58
"1222",160,"Organochlorine contamination i","1993","1996","Canada","Bald Eagle","Haliaeetus leucocephalus","wild","Sum of PCBs","PCBs","egg(s)","Lake of the Woods",7,NA,NA,NA,"unknown/mixed","arithmetic mean","3.27",NA,NA,"1.3","12.1","mg/kg","wet","no","none","none","N. America",4700.58
